8 5 4
1 TacTex 2.0 13 0.4274270402995232 1.2426345999089499 NaN 13.0 6.5
2 hermes NaN 0 0.2506382000239551 150.0 NaN 0.0 1.0
3 tau NaN 0 0.3022697902452991 10.296503991731976 NaN 0.0 1.0
4 Schlemazl 1.0 504 0.5264458584770976 200.0 1.0 504.0 252.0
5 EDAAgent NaN 0 0.30535632825153236 1500.0 NaN 0.0 1.0
6 CrocodileAgent 1.8065522620904837 641 0.3485256979620492 140.0 1.6 641.0 320.5
7 AA-HEU NaN 0 0.1400817949070334 21.650000000000002 NaN 0.0 1.0
8 Mertacor NaN 0 0.23334605978918108 1.7976931348623157E308 NaN 0.0 1.0
