8 5 4
1 TacTex 1.4166666666666667 12 0.8354682917981145 2.154565046272755 NaN 12.0 6.0
2 hermes NaN 0 0.31204734255487315 1875.0 NaN 0.0 1.0
3 tau 1.0 5 0.9327570071112052 7.699013102306748 NaN 5.0 2.5
4 Schlemazl 2.108173076923077 416 0.7257606286929362 200.0 2.1 416.0 208.0
5 EDAAgent 1.1081730769230769 416 0.7535456473451678 1500.0 1.1 416.0 208.0
6 CrocodileAgent 1.6071428571428572 28 0.8205265505633434 28.0 1.0 28.0 14.0
7 AA-HEU NaN 0 0.14133946656220092 5.0 NaN 0.0 1.0
8 Mertacor NaN 0 0.28413725842153337 1.7976931348623157E308 NaN 0.0 1.0
