8 5 4
1 TacTex 2.6666666666666665 18 0.4758027606728154 1.3832746115685963 NaN 18.0 9.0
2 hermes NaN 0 0.3000745296386093 150.0 NaN 0.0 1.0
3 tau 1.0 12 0.9561481838420245 5.310901432922576 NaN 12.0 6.0
4 Schlemazl 1.0222634508348794 539 0.5088771459176409 200.0 1.0 539.0 269.5
5 EDAAgent 1.7794520547945205 730 0.38445520889261314 1500.0 1.7 730.0 365.0
6 CrocodileAgent NaN 0 0.327063963309673 140.0 NaN 0.0 1.0
7 AA-HEU NaN 0 0.0 1.7976931348623157E308 NaN 0.0 1.0
8 Mertacor NaN 0 0.2647835336830103 1.7976931348623157E308 NaN 0.0 1.0
