game	agent	query	day	bid	squashed.bid	budget	imps	clicks	convs	avg.pos	cost
./game1.slg	Mertacor	(Query (pg,tv))	14	0.4188158573101781	0.19481811608705826	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (pg,tv))	14	1.724347461394343	0.8757908042421476	592.842537242408	550	306	104	1.0636363636363637	504.40495576713164
./game1.slg	Schlemazl	(Query (pg,tv))	14	1.1600000000000001	0.5982411531104841	2.147483647E9	515	6	1	5.0	6.938118214141012
./game1.slg	tau	(Query (pg,tv))	14	2.4641468074414066	1.2793124352175664	36.07582782502109	35	20	9	1.0	33.73807765564032
./game1.slg	crocodileagent	(Query (pg,tv))	14	1.4456477470176	0.6564410623813265	126.0	550	32	5	3.0636363636363635	44.36992105314804
./game1.slg	MetroClick	(Query (pg,tv))	14	1.1842105263157892	0.5501049133538368	278.3018983093782	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (pg,tv))	14	1.6512599205958143	0.8372082844697557	198.15119047149773	550	102	31	2.0636363636363635	132.06198903953077
./game1.slg	Nanda_AA	(Query (pg,audio))	14	1.1	0.500988962753311	260.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (pg,audio))	14	0.3236304351942285	0.15549104711010964	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (pg,audio))	14	1.6837103549292067	0.8409495653505634	1.8520813904221276	3	1	0	2.0	1.3969859384540837
./game1.slg	Schlemazl	(Query (pg,audio))	14	1.1600000000000001	0.5758252864480036	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (pg,audio))	14	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (pg,audio))	14	1.5570620783171152	0.6977415766936981	436.8	343	151	38	1.2798833819241981	200.95416566314907
./game1.slg	MetroClick	(Query (pg,audio))	14	0.8999999999999999	0.4325363800120488	205.28303729500516	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (pg,audio))	14	3.324274748525392	1.6502428707471342	68.56959880388858	93	47	16	1.0	66.0604466404416
./game1.slg	Nanda_AA	(Query (pg,dvd))	14	1.1	0.5466671190824497	260.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (pg,dvd))	14	0.6430848856848203	0.30823953776476254	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (pg,dvd))	14	1.1380595151552586	0.5989408962136104	7.327641990178132	121	6	1	3.809917355371901	6.79893668799731
./game1.slg	Schlemazl	(Query (pg,dvd))	14	2.0100000000000002	0.9887874385741228	2.147483647E9	842	382	56	1.0	486.48486699257785
./game1.slg	tau	(Query (pg,dvd))	14	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (pg,dvd))	14	1.2307506324342068	0.6172329332290419	20.0	98	16	2	3.0	19.108426582470038
./game1.slg	MetroClick	(Query (pg,dvd))	14	0.8999999999999999	0.4577578326608117	205.28303729500516	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (pg,dvd))	14	1.328038910160637	0.643144173295236	159.36466921927644	538	128	6	2.0	158.5175498601305
./game1.slg	Nanda_AA	(Query (flat,null))	14	1.1	0.3788888870921133	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (flat,null))	14	0.3171164474837981	0.10775053756253146	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (flat,null))	14	1.0045430672380176	0.4221485957686634	1.1049973739618195	1	1	0	1.0	0.9132285087534551
./game1.slg	Schlemazl	(Query (flat,null))	14	0.4736355658187932	0.18064242787160406	3.315448960731552	0	0	0	NaN	0.0
./game1.slg	tau	(Query (flat,null))	14	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (flat,null))	14	0.8231537472539068	0.2975442605627115	80.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (flat,null))	14	0.9139367311072057	0.32102990094197836	208.8636373695465	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (flat,null))	14	0.9260516068167787	0.38377461868923174	22.225238563602687	0	0	0	NaN	0.0
./game1.slg	Nanda_AA	(Query (flat,tv))	14	1.3	0.5918204665780583	260.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (flat,tv))	14	0.3426675196174185	0.17856642770813164	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (flat,tv))	14	1.6321087091084479	0.8202570615297775	1.7953195800192927	52	1	1	3.769230769230769	1.5939099849915046
./game1.slg	Schlemazl	(Query (flat,tv))	14	0.7417474910718735	0.37552259032173385	5.192232437503115	0	0	0	NaN	0.0
./game1.slg	tau	(Query (flat,tv))	14	2.7422199725038165	1.4443780940756963	36.97886672809425	40	19	5	1.0	35.523520136416195
./game1.slg	crocodileagent	(Query (flat,tv))	14	1.9587568884479998	0.9847840306101334	35.0	69	21	7	1.5797101449275361	34.42723894536111
./game1.slg	MetroClick	(Query (flat,tv))	14	1.6578947368421049	0.8010593371236219	400.0	133	19	7	3.0526315789473686	23.45063501688445
./game1.slg	McCon	(Query (flat,tv))	14	1.6395306304218389	0.8242204005665443	39.34873513012413	112	24	9	1.9732142857142858	38.472140705791524
./game1.slg	Nanda_AA	(Query (flat,audio))	14	1.2	0.5903536039627397	260.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (flat,audio))	14	0.437852941733368	0.21888208740485907	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (flat,audio))	14	1.4115443546577993	0.7076548959574709	1.5526987901235794	2	1	1	1.0	1.3565517203989153
./game1.slg	Schlemazl	(Query (flat,audio))	14	0.6513734439567221	0.3199089628385635	4.559614107697055	0	0	0	NaN	0.0
./game1.slg	tau	(Query (flat,audio))	14	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (flat,audio))	14	1.4456477470176	0.6800852296225208	105.0	151	70	16	1.0132450331125828	99.55635967037816
./game1.slg	MetroClick	(Query (flat,audio))	14	1.26	0.6690704156319444	297.77359457987774	151	8	1	3.013245033112583	8.984573080672464
./game1.slg	McCon	(Query (flat,audio))	14	1.4241104894803887	0.6690704156319445	85.44662936882332	151	36	10	2.013245033112583	51.26797762129401
./game1.slg	Nanda_AA	(Query (flat,dvd))	14	1.1	0.5289258256626262	260.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (flat,dvd))	14	0.5312440360005037	0.24619391219122155	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (flat,dvd))	14	1.2935872138546998	0.6261783380584484	1.4229459352401699	1	1	0	1.0	1.2812948962213202
./game1.slg	Schlemazl	(Query (flat,dvd))	14	0.96	0.45717392867092954	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (flat,dvd))	14	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (flat,dvd))	14	1.1960841833503049	0.6202280759159989	25.0	38	20	7	1.0263157894736843	23.882681478857958
./game1.slg	MetroClick	(Query (flat,dvd))	14	1.26	0.5915259162393067	297.77359457987774	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (flat,dvd))	14	1.355965728265229	0.6192168489284522	32.5431774783655	76	24	6	1.513157894736842	31.34194399296104
./game1.slg	Nanda_AA	(Query (null,null))	15	1.798	0.45763541311278066	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (null,null))	15	0.3789408204627305	0.12248027203073225	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (null,null))	15	0.536971422905232	0.14518906298559817	0.5906685651957553	6	1	0	1.0	0.5114013551478402
./game1.slg	Schlemazl	(Query (null,null))	15	0.260366063624493	0.07200906082922745	1.8225624453714508	0	0	0	NaN	0.0
./game1.slg	tau	(Query (null,null))	15	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (null,null))	15	0.4243421808744781	0.1254433504195562	120.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (null,null))	15	0.36370856785490946	0.10262917217830846	67.5	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (null,null))	15	0.5398404019738775	0.1382752980815221	12.95616964737306	113	23	3	1.0530973451327434	12.416329245399183
./game1.slg	Nanda_AA	(Query (lioneer,null))	15	1.814	0.6437862397442732	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (lioneer,null))	15	0.8415833412014698	0.29678787988981375	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (lioneer,null))	15	0.982217815467367	0.4087080963656596	1.0804395970141039	3	1	0	2.0	0.9222970402414353
./game1.slg	Schlemazl	(Query (lioneer,null))	15	0.584170373869549	0.22401891278764646	4.089192617086843	0	0	0	NaN	0.0
./game1.slg	tau	(Query (lioneer,null))	15	1.91366189211718	0.7659124215801654	35.03977929493437	98	35	8	1.0	33.560651947812886
./game1.slg	crocodileagent	(Query (lioneer,null))	15	0.8231537472539068	0.3498232565516561	80.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (lioneer,null))	15	0.6528119507908613	0.2362321481893769	141.77592500191145	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (lioneer,null))	15	0.944984631904802	0.38377461868923196	22.679631165715247	150	24	5	1.6733333333333333	22.679631165715247
./game1.slg	Nanda_AA	(Query (null,tv))	15	2.1270000000000002	0.8932730165659747	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (null,tv))	15	0.6555080694753347	0.22452391228985116	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (null,tv))	15	1.0021601553446613	0.3889618198575696	6.842659967131475	33	6	2	2.0	5.985359437672078
./game1.slg	Schlemazl	(Query (null,tv))	15	0.6694510985529338	0.27938950425383247	4.686157689870537	0	0	0	NaN	0.0
./game1.slg	tau	(Query (null,tv))	15	2.066929787213828	0.8216120498944118	36.43543168411138	107	36	11	1.0	35.13657715934358
./game1.slg	crocodileagent	(Query (null,tv))	15	0.8231537472539068	0.29318901198552216	80.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (null,tv))	15	0.9162272993555947	0.38717635548946466	209.45212607452572	634	189	46	1.4400630914826498	171.64551228260294
./game1.slg	McCon	(Query (null,tv))	15	0.9231028353696532	0.3871763554894648	22.154468048871678	139	24	4	2.0071942446043165	22.154468048871678
./game1.slg	Nanda_AA	(Query (lioneer,tv))	15	2.261	0.983312526070325	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (lioneer,tv))	15	1.3007296757516171	0.6797117454032062	NaN	177	32	10	2.711864406779661	37.35032382780842
./game1.slg	TacTex	(Query (lioneer,tv))	15	1.695366397214521	0.7525534761155005	1.8649030369359731	7	1	0	2.0	1.5869684308586187
./game1.slg	Schlemazl	(Query (lioneer,tv))	15	1.01	0.4901002063302145	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (lioneer,tv))	15	2.6556014943819344	1.1564226246850648	153.6389368032154	175	95	33	1.0	152.24945698499081
./game1.slg	crocodileagent	(Query (lioneer,tv))	15	1.5833284848288	0.7044368763533412	60.0	121	39	8	2.0578512396694215	59.58244543938575
./game1.slg	MetroClick	(Query (lioneer,tv))	15	1.1842105263157892	0.6099329830414383	278.3018983093782	170	3	2	4.658823529411765	3.473575902819955
./game1.slg	McCon	(Query (lioneer,tv))	15	1.2563938052433767	0.6099329830414385	30.15345132584104	177	12	3	3.711864406779661	15.076725662920518
./game1.slg	Nanda_AA	(Query (null,audio))	15	1.725	0.6628710022045918	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (null,audio))	15	0.6853038908151226	0.2333756311708463	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (null,audio))	15	1.1101134081836594	0.39795124265188797	1.2211247490020254	13	1	0	1.0	1.0705667033188904
./game1.slg	Schlemazl	(Query (null,audio))	15	0.6956926885173869	0.2906517698559231	4.8698488196217085	0	0	0	NaN	0.0
./game1.slg	tau	(Query (null,audio))	15	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (null,audio))	15	0.7954452405963003	0.32116433630635094	140.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (null,audio))	15	0.6516666666666667	0.26389871038675244	141.48168064942178	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (null,audio))	15	1.110360400223137	0.38377461868923146	66.62162401338823	0	0	0	NaN	0.0
./game1.slg	Nanda_AA	(Query (lioneer,audio))	15	2.0999999999999996	0.9870475378218296	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (lioneer,audio))	15	0.9614088907729345	0.46446200932088605	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (lioneer,audio))	15	1.9643443655605046	1.0275974042936515	2.160778802116555	2	1	0	1.0	1.800188167868506
./game1.slg	Schlemazl	(Query (lioneer,audio))	15	0.46	0.24224767127264663	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (lioneer,audio))	15	2.0738202679838666	0.9417232135944662	61.3780736825523	79	40	9	1.0253164556962024	59.874284941695706
./game1.slg	crocodileagent	(Query (lioneer,audio))	15	1.4456477470176	0.6797238518864154	45.0	97	35	9	1.8350515463917525	44.39220923483154
./game1.slg	MetroClick	(Query (lioneer,audio))	15	0.8999999999999999	0.4089880290438176	205.28303729500516	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (lioneer,audio))	15	1.156780922712606	0.5963603219604273	69.40685536275636	128	38	14	2.390625	43.95767506307903
./game1.slg	Nanda_AA	(Query (null,dvd))	15	1.837	0.6864842521613832	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (null,dvd))	15	0.9798142641538595	0.39699658154835626	NaN	878	254	76	1.0022779043280183	240.58411891839722
./game1.slg	TacTex	(Query (null,dvd))	15	1.7212438997059458	0.5985590087156315	1.8933682896765405	2	1	0	1.0	1.1416216851542929
./game1.slg	Schlemazl	(Query (null,dvd))	15	0.54	0.2090987459616579	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (null,dvd))	15	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (null,dvd))	15	0.8231537472539068	0.2890685018557498	80.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (null,dvd))	15	0.6516666666666667	0.2774409436778989	141.48168064942178	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (null,dvd))	15	0.9299152671879557	0.3837746186892317	22.317966412510938	0	0	0	NaN	0.0
./game1.slg	Nanda_AA	(Query (lioneer,dvd))	15	2.0999999999999996	1.0292334877855387	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (lioneer,dvd))	15	1.372866104159777	0.7213768771634747	NaN	209	60	18	1.9090909090909092	71.08562994517779
./game1.slg	TacTex	(Query (lioneer,dvd))	15	1.9050143243302282	0.8631998800569697	2.0955157567632514	2	1	0	2.0	1.5920220982263456
./game1.slg	Schlemazl	(Query (lioneer,dvd))	15	1.26	0.5869702782136873	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (lioneer,dvd))	15	2.1799810886505355	1.0959390577345802	154.70200363238195	188	107	27	1.0	153.81884688311598
./game1.slg	crocodileagent	(Query (lioneer,dvd))	15	1.27985719190328	0.6038601008758716	20.0	209	9	3	3.909090909090909	11.375655409717677
./game1.slg	MetroClick	(Query (lioneer,dvd))	15	0.8999999999999999	0.402451949875839	205.28303729500516	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (lioneer,dvd))	15	1.4306543687558682	0.6225361864699707	34.335704850140836	209	21	5	2.909090909090909	29.14242949155705
./game1.slg	Nanda_AA	(Query (pg,null))	15	1.798	0.6616014412188556	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (pg,null))	15	0.5109613143008924	0.19518938774067282	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (pg,null))	15	1.1667215345090445	0.4029633496236935	1.283393687959949	3	1	0	1.0	1.1111633661990907
./game1.slg	Schlemazl	(Query (pg,null))	15	0.8900000000000001	0.38197958408483945	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (pg,null))	15	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (pg,null))	15	0.8248770480260059	0.3336536534884184	140.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (pg,null))	15	0.6528119507908613	0.2711505228066277	141.77592500191145	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (pg,null))	15	0.9444848320094844	0.3837746186892321	56.669089920569064	141	60	11	1.0212765957446808	56.669089920569064
./game1.slg	Nanda_AA	(Query (pg,tv))	15	2.105	1.104441679564816	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (pg,tv))	15	0.8079066309016255	0.3758091893114	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (pg,tv))	15	1.4534873413735343	0.7382217773139377	368.02334967018027	523	289	91	1.0726577437858509	366.78083498342517
./game1.slg	Schlemazl	(Query (pg,tv))	15	1.11	0.5724548965108943	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (pg,tv))	15	2.4169303697176963	1.2547990516219931	34.41419918266827	38	23	8	1.0	32.70428401266766
./game1.slg	crocodileagent	(Query (pg,tv))	15	1.4456477470176	0.6564410623813265	91.0	422	69	18	2.090047393364929	90.62010797747166
./game1.slg	MetroClick	(Query (pg,tv))	15	1.1842105263157892	0.5501049133538368	278.3018983093782	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (pg,tv))	15	1.1762256969429747	0.5963603219604281	141.14708363315697	529	56	16	2.8582230623818528	65.86863902880643
./game1.slg	Nanda_AA	(Query (pg,audio))	15	2.0999999999999996	0.9564334743472298	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (pg,audio))	15	0.6867206362663817	0.3299408806872459	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (pg,audio))	15	1.773009932238473	0.8855513227159946	1.9503109254623203	3	1	0	2.0	1.3969859384540844
./game1.slg	Schlemazl	(Query (pg,audio))	15	1.1600000000000001	0.5758252864480036	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (pg,audio))	15	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (pg,audio))	15	1.5570620783171158	0.6977415766936984	327.6	769	245	28	1.8166449934980493	326.0514608441821
./game1.slg	MetroClick	(Query (pg,audio))	15	0.8999999999999999	0.4325363800120488	205.28303729500516	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (pg,audio))	15	2.8716335156250006	1.4255418384598932	480.0	625	340	56	1.0	478.2624089353712
./game1.slg	Nanda_AA	(Query (pg,dvd))	15	2.0999999999999996	1.0436372273392218	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (pg,dvd))	15	1.198533900456948	0.5744739826669012	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (pg,dvd))	15	1.456230159725429	0.7663885634665152	222.7196546764844	493	56	13	3.0	66.00790176896491
./game1.slg	Schlemazl	(Query (pg,dvd))	15	1.96	0.96419073612203	2.147483647E9	493	230	70	1.0	360.83656371259343
./game1.slg	tau	(Query (pg,dvd))	15	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (pg,dvd))	15	1.2656219003531757	0.6347211996705313	20.0	315	16	1	4.0	19.026096733282426
./game1.slg	MetroClick	(Query (pg,dvd))	15	0.8999999999999999	0.4577578326608117	205.28303729500516	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (pg,dvd))	15	1.5936466921927643	0.7717730079542833	191.23760306313173	493	118	23	2.0	186.7383352472266
./game1.slg	Nanda_AA	(Query (flat,null))	15	2.119	0.7298777743165348	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (flat,null))	15	0.5710744101009975	0.19404094352353596	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (flat,null))	15	1.055154905050296	0.4434176851273402	1.1606703955553257	5	1	0	1.0	0.9132285087534551
./game1.slg	Schlemazl	(Query (flat,null))	15	0.5745849511125907	0.2191440594374108	4.022094657788134	0	0	0	NaN	0.0
./game1.slg	tau	(Query (flat,null))	15	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (flat,null))	15	0.8231537472539068	0.2975442605627115	80.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (flat,null))	15	0.9139367311072057	0.32102990094197836	208.8636373695465	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (flat,null))	15	0.9260516068167784	0.38377461868923163	22.225238563602684	0	0	0	NaN	0.0
./game1.slg	Nanda_AA	(Query (flat,tv))	15	2.222	1.0115577513357272	1000.0	130	62	20	1.2538461538461538	109.09623140525177
./game1.slg	Mertacor	(Query (flat,tv))	15	0.727115967811463	0.37890518788181593	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (flat,tv))	15	1.0607987872175326	0.5331309680668999	1.166878665939286	0	0	0	NaN	0.0
./game1.slg	Schlemazl	(Query (flat,tv))	15	1.0511288980673654	0.5321523177569322	7.357902286471558	0	0	0	NaN	0.0
./game1.slg	tau	(Query (flat,tv))	15	2.698764360011526	1.4214892174072076	37.65526918520091	33	19	4	1.0	36.489312409401315
./game1.slg	crocodileagent	(Query (flat,tv))	15	1.5516295596056988	0.7800968158601024	20.0	130	6	2	3.253846153846154	7.1170420254276205
./game1.slg	MetroClick	(Query (flat,tv))	15	1.6578947368421049	0.8010593371236219	400.0	130	18	8	2.253846153846154	29.061182131578935
./game1.slg	McCon	(Query (flat,tv))	15	1.1862737369158456	0.596360321960427	28.470569685980294	130	3	0	4.253846153846154	3.5588212107475368
./game1.slg	Nanda_AA	(Query (flat,audio))	15	2.708	1.3322312996092494	100.0	170	51	15	1.0	70.50218000452013
./game1.slg	Mertacor	(Query (flat,audio))	15	0.8079066309016255	0.40387142107557167	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (flat,audio))	15	1.2968985007613145	0.6501790543068976	1.4265883508374462	5	1	0	4.0	1.1895474059657163
./game1.slg	Schlemazl	(Query (flat,audio))	15	0.9946323187915969	0.48849365362134134	6.962426231541178	0	0	0	NaN	0.0
./game1.slg	tau	(Query (flat,audio))	15	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (flat,audio))	15	1.4456477470176	0.6800852296225208	60.0	170	40	11	2.0	56.88934838307325
./game1.slg	MetroClick	(Query (flat,audio))	15	1.26	0.6690704156319444	297.77359457987774	170	16	5	3.0	18.07049812845067
./game1.slg	McCon	(Query (flat,audio))	15	1.26934769520722	0.5963603219604268	76.1608617124332	0	0	0	NaN	0.0
./game1.slg	Nanda_AA	(Query (flat,dvd))	15	2.12	1.0193843185497886	1000.0	1017	363	130	1.0	450.2080726734744
./game1.slg	Mertacor	(Query (flat,dvd))	15	1.035097459485546	0.47969421919251326	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (flat,dvd))	15	1.2935872138546998	0.6261783380584484	1.4229459352401699	2	1	0	2.0	1.2319878227187617
./game1.slg	Schlemazl	(Query (flat,dvd))	15	0.96	0.45717392867092954	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (flat,dvd))	15	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (flat,dvd))	15	1.1235607501728728	0.5826211331567807	55.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (flat,dvd))	15	1.26	0.5915259162393067	297.77359457987774	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (flat,dvd))	15	1.3059143330400433	0.596360321960427	31.341943992961042	150	24	11	2.013333333333333	31.34194399296104
./game1.slg	Nanda_AA	(Query (null,null))	16	1.754	0.4464363262512888	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (null,null))	16	0.396183044557433	0.12805325911339918	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (null,null))	16	0.536971422905232	0.14518906298559817	0.5906685651957553	15	1	0	1.0	0.5114013551478402
./game1.slg	Schlemazl	(Query (null,null))	16	0.09133826564570044	0.02526129033622128	0.639367859519903	0	0	0	NaN	0.0
./game1.slg	tau	(Query (null,null))	16	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (null,null))	16	0.4243421808744781	0.1254433504195562	120.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (null,null))	16	0.36370856785490946	0.10262917217830846	67.5	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (null,null))	16	0.5398404019738775	0.1382752980815221	12.95616964737306	125	23	1	1.12	12.416329245399183
./game1.slg	Nanda_AA	(Query (lioneer,null))	16	1.859	0.6597566811932766	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (lioneer,null))	16	1.0516324849289933	0.37086258763125257	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (lioneer,null))	16	1.2536525753223418	0.5216541071596192	1.3790178328545761	9	1	0	2.0	0.9222970402414353
./game1.slg	Schlemazl	(Query (lioneer,null))	16	0.49897776044778785	0.19134906595877768	3.492844323134515	0	0	0	NaN	0.0
./game1.slg	tau	(Query (lioneer,null))	16	1.976186307254714	0.7909368140306473	150.7988402664464	363	121	14	1.0	117.05745991171476
./game1.slg	crocodileagent	(Query (lioneer,null))	16	0.8643114346166022	0.3673144193792389	80.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (lioneer,null))	16	0.6528119507908613	0.2362321481893769	141.77592500191145	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (lioneer,null))	16	0.944984631904802	0.38377461868923196	22.679631165715247	185	24	8	2.0486486486486486	22.679631165715247
./game1.slg	Nanda_AA	(Query (null,tv))	16	2.1780000000000004	0.914691410475173	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (null,tv))	16	0.6475961947235901	0.2218139455395855	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (null,tv))	16	1.009255832657561	0.3917158183537464	7.083335854167412	126	7	0	2.5714285714285716	6.982919343950756
./game1.slg	Schlemazl	(Query (null,tv))	16	0.40133411594856583	0.16749324922670786	2.809338811639961	0	0	0	NaN	0.0
./game1.slg	tau	(Query (null,tv))	16	1.6383449094355633	0.6512480142297996	40.17983818272153	171	40	8	1.4210526315789473	39.22344731928317
./game1.slg	crocodileagent	(Query (null,tv))	16	0.8643114346166022	0.3078484625847983	80.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (null,tv))	16	0.9162272993555947	0.38717635548946466	209.45212607452572	752	230	47	1.490691489361702	208.88078214285017
./game1.slg	McCon	(Query (null,tv))	16	1.6858598408401115	0.7070989753607919	40.46063618016268	72	25	3	1.0	38.817510414885234
./game1.slg	Nanda_AA	(Query (lioneer,tv))	16	2.266	0.9854870340890565	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (lioneer,tv))	16	1.4551909281756	0.7604273079366768	NaN	142	41	11	1.9647887323943662	51.50565659457732
./game1.slg	TacTex	(Query (lioneer,tv))	16	1.696262962209639	0.7529514509159615	1.865889258430603	2	1	0	3.0	1.5393593779328603
./game1.slg	Schlemazl	(Query (lioneer,tv))	16	0.46	0.22321395535831554	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (lioneer,tv))	16	2.3622688311090556	1.0286863927671686	109.7135685259095	137	62	15	1.0	108.26690419021857
./game1.slg	crocodileagent	(Query (lioneer,tv))	16	1.5358286302839361	0.683303770062741	20.0	101	14	3	3.01980198019802	19.19283356146155
