1.1415315888933508,1.1468665338413018,1.173340952657648,1.199815371473994,1.3495032348942761,1.499191098314558,1.86027370041879
10.0,100.0,300.0,1000.

0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
8.0,74.0,0,0
8.0,82.0,192.0,0
7.0,71.0,225.0,235.0
5.0,57.0,180.0,271.0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
3.789473684210526,30.31578947368421,0,0
2.3684210526315788,36.0,85.73684210526315,0
3.31578947368421,32.21052631578947,97.57894736842105,102.78947368421052
2.3684210526315788,24.631578947368418,80.05263157894737,119.36842105263158
