1.1415315888933508,1.1468665338413018,1.173340952657648,1.199815371473994,1.3495032348942761,1.499191098314558,1.86027370041879
10.0,100.0,300.0,1000.

8.921619510711134,12.26722682722781,0,0
8.921619510711134,14.497631704905595,0,0
6.69121463303335,0,0,0
8.921619510711134,26.76485853213341,0,0
7.806417071872241,11.152024388388918,0,0
8.951013431120165,67.13260073340116,0,0
9.22059527145816,98.23451973005805,99.5609520177109,0
8.0,11.0,0,0
8.0,13.0,0,0
6.0,0,0,0
8.0,24.0,0,0
7.0,10.0,0,0
6.0,45.0,0,0
5.0,59.0,58.0,0
2.52,3.24,0,0
2.52,3.2399999999999998,0,0
2.16,0,0,0
2.16,6.119999999999999,0,0
2.1599999999999997,2.52,0,0
1.08,14.399999999999999,0,0
1.08,18.36,19.08,0
