1.1415315888933508,1.1468665338413018,1.173340952657648,1.199815371473994,1.3495032348942761,1.499191098314558,1.86027370041879
10.0,100.0,300.0,1000.

0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
9.58845444602724,16.77979528054767,0,0
9.714172721226413,37.642419294752365,0,0
9.714172721226413,59.49930791751181,0,0
8.686895783315423,99.03061192979571,142.46509084637276,0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
8.0,14.0,0,0
8.0,31.0,0,0
8.0,49.0,0,0
5.0,57.0,82.0,0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
3.789473684210526,6.157894736842105,0,0
3.31578947368421,12.789473684210526,0,0
3.789473684210526,18.94736842105263,0,0
2.3684210526315788,21.789473684210524,34.57894736842105,0
