1.1415315888933508,1.1468665338413018,1.173340952657648,1.199815371473994,1.3495032348942761,1.499191098314558,1.86027370041879
10.0,100.0,300.0,1000.

0.0,0,0,0
0.0,0,0,0
8.0,86.0,258.0,320.0
8.0,86.0,258.0,329.0
8.0,86.0,258.0,314.0
8.0,85.0,258.0,334.0
6.0,66.0,208.0,404.0
0.0,0,0,0
0.0,0,0,0
0.36,2.1600000000000006,14.039999999999994,16.560000000000002
0.0,3.2400000000000024,14.759999999999996,17.999999999999996
0.36,2.8800000000000012,14.400000000000006,15.480000000000008
0.0,3.6000000000000005,12.959999999999992,20.159999999999997
0.0,3.9600000000000017,9.719999999999999,20.880000000000003
