1.0300820853249624,1.2262881968154313,1.4492496871455096,1.939764965871682
10.0,100.0,300.0,1000.

0.0,0,0,0
9.45367995214903,86.26482956335987,0,0
8.88152895507218,98.96560835651867,244.87644118984787,0
8.205997469238635,98.47196963086354,298.1569907975145,309.80993349633377
0.0,0,0,0
8.0,73.0,0,0
7.0,78.0,193.0,0
5.0,60.0,203.0,216.0
0.0,0,0,0
0.7833743409490334,10.183866432337433,0,0
0.2611247803163445,12.27286467486819,28.201476274165202,0
0.2611247803163444,9.139367311072053,29.24597539543058,28.46260105448154
