1.1415315888933508,1.1468665338413018,1.173340952657648,1.199815371473994,1.3495032348942761,1.499191098314558,1.86027370041879
10.0,100.0,300.0,1000.

0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
9.40327133312903,99.40601123593538,106.12263361674181,0
8.507448688433753,99.25356803172721,277.8253642535485,0
8.746147189800965,99.70607796373109,299.11823389119337,715.4348401257133
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
7.0,74.0,79.0,0
6.0,70.0,196.0,0
5.0,57.0,171.0,409.0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
2.52,25.56,28.080000000000002,0
2.16,24.12,66.24,0
1.7999999999999998,19.799999999999997,60.12,142.56
