1.0300820853249624,1.2262881968154313,1.4492496871455096,1.939764965871682
10.0,100.0,300.0,1000.

0.0,0,0,0
8.889411952228658,98.89470796854393,107.7841199207726,0
8.692286967489284,99.34042248559192,158.94467597694674,0
8.692286967489284,98.09866720452202,154.50248360918724,0
0.0,0,0,0
8.0,89.0,97.0,0
7.0,80.0,128.0,0
7.0,79.0,126.0,0
0.0,0,0,0
1.9402460456942003,22.95957820738137,25.223198594024606,0
2.263620386643234,20.04920913884007,33.63093145869947,0
1.9402460456942001,21.666080843585235,33.30755711775044,0
