1.1415315888933508,1.1468665338413018,1.173340952657648,1.199815371473994,1.3495032348942761,1.499191098314558,1.86027370041879
10.0,100.0,300.0,1000.

0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
8.0,84.0,170.0,0
8.0,84.0,180.0,0
6.0,67.0,205.0,253.0
5.0,55.0,166.0,443.0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
0.0,1.8000000000000003,6.480000000000004,0
0.36,1.0799999999999996,6.119999999999999,0
0.0,1.4399999999999988,7.1999999999999975,9.719999999999994
0.3599999999999999,2.1600000000000006,6.480000000000001,17.999999999999996
