1.1415315888933508,1.1468665338413018,1.173340952657648,1.199815371473994,1.3495032348942761,1.499191098314558,1.86027370041879
10.0,100.0,300.0,1000.

0.0,0,0,0
0.0,0,0,0
8.0,86.0,216.0,0
8.0,86.0,206.0,0
7.0,77.0,232.0,637.0
6.0,68.0,213.0,633.0
6.0,68.0,214.0,654.0
0.0,0,0,0
0.0,0,0,0
1.44,16.200000000000003,44.279999999999994,0
1.08,15.479999999999999,40.31999999999999,0
1.4399999999999997,18.359999999999996,51.12,141.12
1.4400000000000002,14.4,52.919999999999995,136.07999999999998
1.08,16.56,46.07999999999999,143.28
