1.1415315888933508,1.1468665338413018,1.173340952657648,1.199815371473994,1.3495032348942761,1.499191098314558,1.86027370041879
10.0,100.0,300.0,1000.

0.0,0,0,0
0.0,0,0,0
9.29213936060175,24.391865821579582,0,0
9.29213936060175,20.90731356135393,0,0
9.700710406782278,31.527308822042386,0,0
8.897440370317046,99.3547508018736,161.63683339409303,0
9.061449106479257,98.16569865352514,211.43381248451612,0
0.0,0,0,0
0.0,0,0,0
8.0,21.0,0,0
8.0,18.0,0,0
8.0,26.0,0,0
6.0,67.0,109.0,0
6.0,65.0,140.0,0
0.0,0,0,0
0.0,0,0,0
2.16,5.759999999999999,0,0
2.16,4.32,0,0
2.88,7.199999999999999,0,0
1.7999999999999998,20.88,33.120000000000005,0
1.7999999999999998,19.8,42.480000000000004,0
