1.1415315888933508,1.1468665338413018,1.173340952657648,1.199815371473994,1.3495032348942761,1.499191098314558,1.86027370041879
10.0,100.0,300.0,1000.

0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
8.955675276350386,43.49899419941613,0,0
8.826516677517633,99.87602456477225,126.57782416978966,0
9.637835168985605,99.59096341285132,298.7728902385533,472.25392328029596
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
7.0,34.0,0,0
6.0,69.0,88.0,0
6.0,62.0,186.0,294.0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
1.4210526315789476,9.947368421052632,0,0
1.8947368421052633,21.789473684210527,30.78947368421052,0
2.8421052631578947,25.57894736842105,71.05263157894736,108.94736842105262
