1.1415315888933508,1.1468665338413018,1.173340952657648,1.199815371473994,1.3495032348942761,1.499191098314558,1.86027370041879
10.0,100.0,300.0,1000.

0.0,0,0,0
0.0,0,0,0
9.280080094038736,16.240140164567787,0,0
9.280080094038736,13.920120141058105,0,0
8.932840840076784,48.49256456041687,0,0
8.932840840076784,56.1492852804827,0,0
9.563828639865877,98.82622927861411,205.32061543531518,0
0.0,0,0,0
0.0,0,0,0
8.0,14.0,0,0
8.0,12.0,0,0
7.0,38.0,0,0
7.0,44.0,0,0
6.0,62.0,130.0,0
0.0,0,0,0
0.0,0,0,0
2.16,2.16,0,0
1.44,3.5999999999999996,0,0
0.7199999999999999,9.0,0,0
2.1599999999999997,9.719999999999997,0,0
1.7999999999999998,16.56,34.919999999999995,0
